,name,cif_file,Di,Df,Dif,cell_v,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3
0,/temp_EHUTAE_clean/cifs/temp.cif_primitive,./temp_EHUTAE_clean/cifs/temp.cif_primitive.cif,11.6271,4.37686,11.6271,19072.0,1785.37,2460.42,0.52,0.7166137245309281,0.52,0.0,0.716613,0.0,9917.42,0.0,11.833599999999999,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621000000000002,1.0949999999999998,1.1242000000000003,28.090000000000003,59.89,87.98,119.78,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04000000000000001,-0.04000000000000001,-0.08000000000000002,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.8988,244.928,456.1952,525.6319999999998,2338.0,4480.0,4832.0,6016.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.443599999999996,25.112000000000005,34.054399999999994,43.099199999999996,3.6100000000000003,26.144,19.38,45.524,841.0,928.0,696.0,1624.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9043999999999999,4.0296,4.2504,8.28,0.0,-6.159999999999998,-2.6000000000000005,-8.76,0.0,84.0,92.0,176.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.6000000000000005,2.4399999999999986,5.0399999999999965,655.4388000000005,1540.8119999999985,2845.410799999999,3993.2089999999976,2430.0,6216.0,10676.0,13664.0,106.0,244.0,460.0,650.0,768.0,2372.0,4076.0,5298.0,41.39139999999999,115.8387999999998,201.28119999999979,279.7274
0,/temp_FEFCUQ_clean/cifs/temp.cif_primitive,./temp_FEFCUQ_clean/cifs/temp.cif_primitive.cif,8.87571,6.35025,8.74283,3275.98,1891.47,2431.32,0.558,0.7172605275335494,0.558,0.0,0.71726,0.0,1828.0,0.0,10.9696,11.015999999999998,23.36373333333333,18.738666666666663,59.0,60.0,107.33333333333333,82.66666666666667,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,2.0,6.0,8.0,7.333333333333333,0.5427666666666666,0.7597333333333335,1.3,1.126966666666667,36.980000000000004,95.67333333333333,136.635076,129.96174266666665,0.0,0.9200000000000003,1.4800000000000002,1.9100000000000001,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333333,-2.3333333333333335,0.0,-0.04,0.2133333333333333,0.19333333333333333,0.0,-6.600000000000001,-4.671406666666667,-7.371406666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.61699999999996,313.24799999999993,672.9867999999999,916.6079999999995,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.84440000000001,52.39319999999999,69.50880000000004,2.7225,27.719999999999995,25.245,55.20899999999999,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000002,4.8077000000000005,6.052200000000001,10.846800000000002,0.0,-8.55,-5.4,-13.660000000000004,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.8800000000000003,3.24,7.440000000000001,158.80233333333334,326.281,506.82693333333344,607.8986666666666,667.3333333333334,1400.0,1981.3333333333333,2002.6666666666667,24.0,50.0,77.33333333333333,97.33333333333333,127.33333333333333,314.0,440.0,469.3333333333333,10.401333333333334,24.511666666666674,35.60986666666668,39.729466666666674
0,/temp_JASNEX_clean/cifs/temp.cif_primitive,./temp_JASNEX_clean/cifs/temp.cif_primitive.cif,3.25557,2.72372,3.23347,794.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9696,11.015999999999998,23.36373333333333,18.738666666666663,59.0,60.0,107.33333333333333,82.66666666666667,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,2.0,6.0,8.0,7.333333333333333,0.5427666666666666,0.7597333333333335,1.3,1.1269666666666667,36.98,95.67333333333333,136.63507600000003,129.96174266666665,0.0,0.9200000000000003,1.4800000000000002,1.9100000000000001,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333333,-2.3333333333333335,0.0,-0.04,0.21333333333333335,0.19333333333333333,0.0,-6.600000000000001,-4.671406666666667,-7.371406666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.61699999999996,313.248,672.9867999999999,916.6079999999994,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.8444,52.3932,69.50880000000004,2.7225,27.719999999999995,25.245,55.209,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000002,4.8077000000000005,6.052200000000001,10.846800000000002,0.0,-8.55,-5.4,-13.660000000000002,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.8800000000000003,3.24,7.44,143.67899999999997,293.981,459.56693333333334,547.7320000000001,618.0,1288.0,1853.3333333333333,1872.0,21.333333333333332,44.666666666666664,69.33333333333333,86.66666666666667,114.0,282.0,400.0,426.6666666666667,9.428266666666667,22.17086666666667,32.50933333333334,36.263866666666665
0,/temp_KOHDIW_clean/cifs/temp.cif_primitive,./temp_KOHDIW_clean/cifs/temp.cif_primitive.cif,6.97684,4.55031,6.84951,9346.32,1703.31,2111.88,0.4087,0.5067349752521896,0.4087,0.0,0.506735,0.0,3819.84,0.0,11.833599999999999,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999999,0.5621,1.095,1.1242,28.09,59.89000000000001,87.98,119.78000000000002,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,10.18888,10.893599999999998,24.236479999999997,28.475199999999997,90.40000000000002,105.59999999999998,224.0,233.6,1.0,1.6000000000000003,3.2000000000000006,4.8,4.0,12.0,22.399999999999995,30.399999999999995,0.69544,1.16424,2.30512,3.0152,300.7299999999999,385.104,744.7679999999997,1039.1923247999998,0.0,0.1920000000000001,-0.3279999999999997,-0.0960000000000007,0.0,8.0,14.4,36.8,0.0,0.0,0.0,0.0,0.0,-0.8000000000000002,0.0,3.2000000000000006,0.0,0.2799999999999999,0.5919999999999999,1.8239999999999998,0.0,15.999999999999995,36.8,84.468624,76.87879999999998,121.91359999999997,180.3552,210.528,1129.0,2112.0,2064.0,1152.0,9.0,16.0,20.0,24.0,36.0,80.0,80.0,48.0,6.0908,11.8552,14.156399999999998,13.490399999999998,3.534399999999999,25.8688,19.176,45.0448,729.0,864.0,648.0,1512.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,64.0,1.5876,3.6792000000000007,3.8808,7.560000000000001,0.0,-6.240000000000001,-2.68,-8.92,0.0,76.0,84.0,160.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,16.0,0.0,2.120000000000001,1.9600000000000004,4.080000000000001,357.7887999999999,722.7720000000006,1165.7708000000002,1523.5640000000003,1732.0,3648.0,5744.0,6768.0,53.0,112.0,180.0,248.0,292.0,744.0,1124.0,1400.0,24.40040000000002,58.458400000000026,90.84200000000001,116.30320000000006
0,/temp_cg900505v_si_004_clean/cifs/temp.cif_primitive,./temp_cg900505v_si_004_clean/cifs/temp.cif_primitive.cif,4.31105,2.79095,4.31105,1998.22,0.0,0.0,0.0182,0.007806367765706026,0.0,0.0182,0.0,0.00780636,0.0,36.3677,9.2416,17.57288888888889,22.55848888888889,17.929244444444446,49.0,93.72222222222221,120.55555555555556,60.27777777777778,1.0,2.0,2.6111111111111107,2.2777777777777772,4.0,9.222222222222223,13.777777777777777,8.777777777777777,0.5625,1.1341666666666668,1.4845833333333336,0.9329166666666667,54.760000000000005,127.15666666666665,173.4477777777778,98.56652822222225,0.0,0.29944444444444457,0.5172222222222226,1.0266666666666666,0.0,0.611111111111111,1.0555555555555554,7.333333333333333,0.0,0.0,0.0,0.0,0.0,-0.611111111111111,-1.6666666666666667,0.16666666666666666,0.0,-0.0122222222222222,-0.021111111111111067,0.4644444444444445,0.0,-2.3833333333333333,-4.116666666666667,3.5357544444444446,9.2416,21.128,17.490133333333333,24.644266666666667,49.0,56.0,93.33333333333333,130.66666666666666,1.0,3.0,2.0,2.6666666666666665,9.0,15.0,14.0,18.0,0.5625,1.1324999999999998,1.135,1.5,54.760000000000005,150.32522800000004,128.76,146.0266666666667,0.0,2.17,0.3266666666666668,0.0,0.0,13.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.3333333333333333,2.0,0.0,0.74,-0.013333333333333332,0.0,0.0,1.88578,-2.5999999999999996,0.0,778.1319999999986,2107.0104,5430.616800000002,10214.698,27060.0,48324.0,99864.0,187440.0,100.0,300.0,720.0,1300.0,1020.0,3444.0,7848.0,12816.0,73.441,236.25960000000023,540.3312000000003,917.1831999999986,2.856099999999999,30.8256,58.67003999999999,83.17504000000002,2304.0,2016.0,3859.2,11404.8,1.0,6.0,12.0,18.4,36.0,108.0,216.0,381.6,2.1904,6.659999999999998,13.426559999999997,23.62672,0.0,-8.099999999999998,-14.435999999999996,-18.12,0.0,246.0,495.6,645.6,0.0,0.0,0.0,0.0,0.0,18.0,36.0,46.8,0.0,4.380000000000001,8.688,11.268000000000002,73.17883333333334,153.2321333333333,193.65706666666665,157.35680000000002,308.3333333333333,631.3333333333334,794.6666666666666,480.0,10.0,20.0,26.666666666666668,21.333333333333332,46.666666666666664,104.66666666666667,124.66666666666667,84.0,4.257,9.500533333333331,11.870666666666667,8.239466666666667
0,/temp_JUMCUR_clean/cifs/temp.cif_primitive,./temp_JUMCUR_clean/cifs/temp.cif_primitive.cif,6.66564,6.12054,6.47961,1486.26,1481.02,1434.25,0.465,0.4503152206544581,0.465,0.0,0.450317,0.0,691.109,0.0,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999999,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.6598,274.9247999999999,852.8353999999999,651.1232,1842.0,5184.0,7490.0,6016.0,16.0,40.0,84.0,80.0,128.0,352.0,528.0,448.0,10.6774,30.368,53.178599999999996,50.224,2.6569,33.6432,19.2829,39.0548,529.0,1104.0,1081.0,1288.0,1.0,6.0,5.0,8.0,36.0,72.0,108.0,120.0,1.4884,5.3436,5.246,7.32,0.0,-10.86,-3.68,-10.92,0.0,90.0,68.0,128.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,28.0,0.0,2.9400000000000004,1.7999999999999998,3.7600000000000007,118.71440000000003,219.096,337.32039999999995,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.262400000000003,23.044800000000002,24.679400000000005
0,/temp_PEFSUQ_clean/cifs/temp.cif_primitive,./temp_PEFSUQ_clean/cifs/temp.cif_primitive.cif,6.71056,3.90525,6.68671,2499.77,690.669,578.102,0.2087,0.1746852819070577,0.2087,0.0,0.174686,0.0,521.703,0.0,9.8176,15.001066666666667,28.877866666666666,35.37146666666666,52.333333333333336,80.66666666666667,133.66666666666666,129.11111111111111,1.0,1.7777777777777777,3.6666666666666665,4.537037037037036,3.3333333333333335,10.222222222222223,17.962962962962962,16.314814814814817,0.5559222222222222,1.0132444444444444,1.8691222222222221,1.9592722222222223,48.83333333333334,124.14444444444445,246.19981088888892,232.89867425925928,0.0,0.6333333333333336,1.9944444444444447,2.669814814814815,0.0,1.3333333333333333,7.444444444444445,14.537037037037038,0.0,0.0,0.0,0.0,0.0,-2.1111111111111107,-2.648148148148148,-0.40740740740740733,0.0,-0.02666666666666667,0.2399999999999999,0.764814814814815,0.0,-4.800000000000001,-8.183307777777777,-0.7872322222222221,10.105600000000003,18.71173333333333,22.372533333333333,32.64453333333333,54.0,81.33333333333333,121.33333333333333,107.33333333333333,1.0,2.3333333333333335,2.6666666666666665,4.333333333333333,6.333333333333333,13.0,21.666666666666668,21.61111111111111,0.5526333333333332,1.132366666666667,1.52,1.7849,45.87,134.4517426666667,196.5666666666667,219.197789,0.0,1.1833333333333336,1.2766666666666673,3.1766666666666667,0.0,5.333333333333333,2.6666666666666665,16.666666666666668,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1.6666666666666667,2.7222222222222223,0.0,0.22666666666666668,-0.05333333333333333,0.8333333333333334,0.0,-2.671406666666667,-9.799999999999999,-1.8499233333333334,162.024,337.6774,602.6668,664.7016,2520.0,4780.0,6896.0,5082.0,20.0,46.0,76.0,80.0,122.0,318.0,492.0,426.0,14.0586,33.573400000000014,54.52199999999997,49.022400000000005,3.61,24.624,30.001,46.588,841.0,870.0,1073.0,1421.0,1.0,4.0,6.0,9.0,16.0,40.0,76.0,79.33333333333333,1.9044,4.0848,6.347999999999999,8.321399999999999,0.0,-5.36,-4.39,-7.420000000000001,0.0,86.0,137.0,212.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,16.166666666666668,0.0,2.559999999999999,3.6799999999999993,6.389999999999998,176.72435,348.59470000000005,556.9474000000001,593.0243,761.0,1504.0,2176.0,2217.0,25.5,51.0,82.66666666666667,84.33333333333333,133.66666666666666,310.6666666666667,396.3333333333333,426.6666666666667,11.19975,24.92630000000001,36.06266666666668,37.55543333333333
0,/temp_CUNRAG_clean/cifs/temp.cif_primitive,./temp_CUNRAG_clean/cifs/temp.cif_primitive.cif,4.531,2.72413,4.38623,1948.85,0.0,0.0,0.114,0.05470984585260976,0.0,0.114,0.0,0.0547098,0.0,222.169,11.8336,7.8431999999999995,33.2562,14.959700000000002,64.0,102.0,180.0,62.0,1.0,1.0,2.875,1.625,1.0,3.875,4.875,2.25,0.5328999999999999,0.720875,1.5393874999999997,0.6661250000000001,28.09,114.3475,88.70875,55.020472625,0.0,1.1600000000000001,0.22250000000000003,1.24125,0.0,-4.75,0.5,5.25,0.0,0.0,0.0,0.0,0.0,-2.875,-2.0,-0.625,0.0,-0.2575,-0.01,0.27375,0.0,-16.275,-1.5000000000000002,-1.76872125,6.895903124999999,15.739791666666665,20.346928125,3.7621416666666665,93.28125,205.41666666666663,117.53125,20.916666666666668,0.75,2.052083333333333,1.9583333333333333,0.4270833333333333,6.59375,12.177083333333332,6.677083333333334,1.15625,0.5658093750000001,1.4049458333333336,1.030211458333333,0.19542708333333333,188.9484375,229.171311,108.3845625,20.909725624999997,0.0,-0.40697916666666667,-0.0033333333333334,0.2192708333333333,0.0,6.927083333333334,4.666666666666667,1.6770833333333335,0.0,0.0,0.0,0.0,0.0,2.333333333333333,1.9479166666666665,0.32291666666666663,0.0,0.3365625,0.22999999999999998,0.0853125,0.0,13.192421666666666,6.830963333333333,0.7808104166666665,101.67099999999998,183.0786,432.3414,351.29279999999994,2092.0,4200.0,5646.0,4128.0,12.0,26.0,44.0,44.0,74.0,192.0,232.0,136.0,9.2916,20.487,29.940999999999995,30.660000000000004,3.2761,37.3584,21.122700000000005,65.3772,961.0,1488.0,1767.0,2604.0,1.0,6.0,5.0,10.5,36.0,72.0,111.0,126.0,1.5376,5.431199999999999,5.8528,9.5046,0.0,-9.78,-2.619999999999999,-17.114999999999995,0.0,138.0,98.0,241.5,0.0,0.0,0.0,0.0,0.0,24.0,11.5,42.0,0.0,3.059999999999999,1.48,5.354999999999999,64.04919999999998,94.11880000000002,178.46633333333332,81.24515555555554,501.3333333333333,1050.6666666666667,1026.0,334.22222222222223,6.666666666666667,12.0,16.88888888888889,9.11111111111111,30.666666666666668,66.22222222222223,49.333333333333336,15.11111111111111,3.7523999999999993,7.826311111111112,9.0402,3.667844444444444
0,/temp_SOXZIP_clean/cifs/temp.cif_primitive,./temp_SOXZIP_clean/cifs/temp.cif_primitive.cif,4.84498,3.39045,4.84498,4791.68,0.0,0.0,0.1322,0.07580362160116516,0.0,0.1322,0.0,0.0758036,0.0,633.46,11.432457142857142,11.013571428571428,21.01578095238095,18.549790476190473,61.67857142857142,60.07142857142857,114.16666666666666,99.33333333333334,1.0,1.3095238095238095,2.1547619047619047,1.7738095238095237,2.238095238095238,5.321428571428571,6.714285714285714,5.321428571428571,0.5374809523809523,0.7432333333333334,1.193660714285714,0.9711607142857144,32.2175,89.44488095238094,113.18761904761905,69.56880952380953,0.0,0.9797619047619051,0.9797619047619051,-0.0333333333333333,0.0,2.1547619047619047,2.1547619047619047,-0.0833333333333333,0.0,0.0,0.0,0.0,0.0,-1.2261904761904763,-0.8452380952380952,0.16666666666666666,0.0,-0.04309523809523805,-0.04309523809523805,0.00166666666666665,0.0,-6.882142857142858,-6.882142857142858,0.1750000000000001,5.9168,4.385999999999999,10.302799999999998,5.2288,32.0,24.0,56.0,28.0,0.5,0.5,1.0,0.5,0.5,1.5,1.5,1.5,0.26644999999999996,0.28105,0.5475,0.27375,14.045,29.945,43.99,19.61,0.0,0.44500000000000006,0.44500000000000006,0.19999999999999996,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,-0.02,-0.02,-0.01,0.0,-3.0000000000000004,-3.0000000000000004,-1.0500000000000003,1851.242800000002,3900.9759999999937,10633.087200000014,13434.900799999996,53336.0,93152.0,140688.0,180736.0,220.0,592.0,1232.0,1776.0,1872.0,5520.0,9864.0,12816.0,171.61359999999993,483.5375999999999,879.8392000000003,1258.252799999999,1.8890199999999997,24.716799999999992,25.847439999999995,31.559080000000005,2173.2,1930.4,2843.2,3028.8,1.0,5.6,7.2,8.8,32.0,78.4,117.6,101.6,2.9400000000000004,6.80624,9.643199999999998,11.624479999999997,0.0,-11.584,-7.3279999999999985,-16.859999999999992,0.0,200.0,224.0,360.0,0.0,0.0,0.0,0.0,0.0,18.4,21.2,31.6,0.0,5.192000000000001,5.292000000000002,8.999999999999998,119.2582,190.791,261.7926,203.52120000000002,649.0,1044.0,1428.0,1104.0,13.0,24.0,30.0,24.0,54.0,108.0,108.0,108.0,7.3172999999999995,13.767600000000002,16.965000000000003,13.684800000000001
0,/temp_FIBHIJ_clean/cifs/temp.cif_primitive,./temp_FIBHIJ_clean/cifs/temp.cif_primitive.cif,5.3367,3.42361,5.32312,1450.06,0.0,0.0,0.2208,0.17090841538175738,0.0,0.2208,0.0,0.170909,0.0,320.173,8.328566666666667,10.667022222222222,10.099555555555556,14.946666666666667,44.666666666666664,57.55555555555556,48.22222222222222,42.0,1.0,1.3333333333333333,1.3333333333333333,2.111111111111111,2.0,4.666666666666667,8.0,8.222222222222221,0.5726333333333334,0.7666666666666668,0.7033333333333334,0.8191666666666667,79.07,105.08,100.32280311111111,109.50792977777776,0.0,0.21777777777777788,0.7311111111111113,1.5011111111111108,0.0,0.4444444444444444,2.4444444444444446,8.777777777777777,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.3333333333333333,0.1111111111111111,0.0,-0.008888888888888866,0.06222222222222221,0.4911111111111111,0.0,-1.7333333333333334,-3.6904688888888892,0.8238533333333335,3.0805333333333333,7.893866666666668,7.752,11.856,16.333333333333332,32.666666666666664,42.0,35.0,0.3333333333333333,1.0,1.0,1.6666666666666667,3.0,6.0,10.0,11.0,0.1875,0.4724999999999999,0.5775,0.6625000000000001,18.253333333333337,57.24420466666667,83.62,89.09928066666669,0.0,0.44333333333333336,0.4900000000000002,1.1666666666666667,0.0,2.3333333333333335,1.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,1.3333333333333333,0.0,0.12000000000000001,-0.02,0.3666666666666667,0.0,-0.3357033333333333,-3.8999999999999995,0.29289000000000004,59.170866666666655,96.79613333333333,106.02553333333333,126.14553333333333,1140.6666666666667,1505.3333333333333,1834.6666666666667,681.3333333333334,8.0,14.0,16.0,16.0,30.0,62.0,58.0,36.0,5.943233333333333,10.8652,13.009066666666667,9.231866666666667,3.61,16.396999999999995,20.93166666666667,26.156666666666663,841.0,580.0,744.3333333333334,2281.3333333333326,1.0,3.0,4.0,6.0,9.0,21.0,30.0,54.0,1.9044,3.1326,4.2044,7.691199999999998,0.0,-2.93,-3.4166666666666665,-2.3666666666666667,0.0,67.0,90.33333333333331,95.33333333333331,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.8699999999999994,2.473333333333333,2.7066666666666657,76.40570000000001,156.12860000000003,239.6465,273.673,283.25,590.0,758.0,763.0,12.25,24.0,39.0,43.5,63.0,152.0,211.0,243.0,4.808225,10.888500000000002,15.180500000000004,16.86785
